review_id,product_id,reviewer_id,review_text,rating,date,is_fake
REV01884,Resistance Bands Set,R6404,"Very solid build quality, happy with my purchase.",1,2024-01-11 06:00:00,0
REV00869,Neck Massager Electric,R8586,"Good value for the price, would buy again.",5,2024-03-01 09:00:00,0
REV00732,USB-C Hub 7-Port,R1895,"Best purchase I've made this year, highly recommend.",4,2024-01-30 00:00:00,0
REV00540,Wireless Mouse Slim,R1318,Customer service was helpful when I had an issue.,1,2024-05-10 12:00:00,0
REV01202,Portable Charger 20000mAh,R9109,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-06 01:45:00,1
REV00698,Phone Stand Adjustable,R6614,"My kids love it, perfect size for them.",4,2024-05-23 07:00:00,0
REV01650,Cable Organizer Box,R8560,"Shipped fast, packaging was good, product works well.",1,2024-03-16 09:00:00,0
REV01640,Cable Organizer Box,R8590,Customer service was helpful when I had an issue.,3,2024-03-01 22:00:00,0
REV01146,Portable Charger 20000mAh,R3164,"Broke after one month, disappointed.",3,2024-04-06 01:00:00,0
REV01032,Smart Watch Fitness,R3515,"Used it for two weeks now, still holding up.",5,2024-02-26 11:00:00,0
REV00373,Stainless Steel Water Bottle,R9074,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-16 18:44:00,1
REV00668,Phone Stand Adjustable,R4056,"Returned it, color was completely different.",4,2024-03-31 08:00:00,0
REV01552,Laptop Stand Aluminum,R8238,Not what I expected based on the photos.,5,2024-06-10 15:00:00,0
REV00358,Stainless Steel Water Bottle,R2762,"Very solid build quality, happy with my purchase.",5,2024-06-11 00:00:00,0
REV00968,Air Purifier Mini,R6705,"Great product, works exactly as described.",3,2024-03-09 18:00:00,0
REV00784,USB-C Hub 7-Port,R9016,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-17 14:35:00,1
REV00736,USB-C Hub 7-Port,R4240,"Average quality, expected better at this price point.",5,2024-02-17 05:00:00,0
REV01036,Smart Watch Fitness,R4126,"Very solid build quality, happy with my purchase.",5,2024-02-19 16:00:00,0
REV00971,Air Purifier Mini,R8910,"Best purchase I've made this year, highly recommend.",4,2024-01-16 12:00:00,0
REV01551,Laptop Stand Aluminum,R5257,"My kids love it, perfect size for them.",4,2024-03-31 04:00:00,0
REV01513,Ring Light 10-inch,R6166,"Broke after one month, disappointed.",4,2024-01-11 17:00:00,0
REV01550,Laptop Stand Aluminum,R6105,Customer service was helpful when I had an issue.,4,2024-03-22 08:00:00,0
REV01810,Silk Sleep Mask,R5265,"Shipped fast, packaging was good, product works well.",5,2024-02-07 15:00:00,0
REV01517,Ring Light 10-inch,R5101,Not what I expected based on the photos.,2,2024-04-28 20:00:00,0
REV01669,Cable Organizer Box,R4129,The smell is a bit odd but goes away after a day.,5,2024-01-04 09:00:00,0
REV01253,Foam Roller Set,R1889,"Broke after one month, disappointed.",4,2024-01-18 07:00:00,0
REV01828,Silk Sleep Mask,R4752,"Returned it, color was completely different.",3,2024-04-13 15:00:00,0
REV01745,Silk Sleep Mask,R1128,"Broke after one month, disappointed.",5,2024-06-10 19:00:00,0
REV01237,Foam Roller Set,R5111,The smell is a bit odd but goes away after a day.,4,2024-05-04 15:00:00,0
REV00886,Neck Massager Electric,R9031,"Absolutely incredible, changed my life completely!",5,2024-03-28 13:54:00,1
REV00080,Bluetooth Speaker X1,R9080,Superb! Excellent! World class! Highly recommended!,5,2024-03-17 16:57:00,1
REV01173,Portable Charger 20000mAh,R1969,"Great product, works exactly as described.",4,2024-04-20 10:00:00,0
REV00815,USB-C Hub 7-Port,R9186,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-15 16:48:00,1
REV01784,Silk Sleep Mask,R8781,Works fine but the instructions are terrible.,5,2024-05-22 00:00:00,0
REV00672,Phone Stand Adjustable,R6216,Customer service was helpful when I had an issue.,4,2024-04-07 12:00:00,0
REV01558,Laptop Stand Aluminum,R3459,"Returned it, color was completely different.",2,2024-03-13 08:00:00,0
REV00058,Bluetooth Speaker X1,R9166,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-16 13:22:00,1
REV00134,LED Desk Lamp Pro,R8798,"It's okay, does the job but nothing special.",2,2024-06-11 19:00:00,0
REV01141,Portable Charger 20000mAh,R6191,"Best purchase I've made this year, highly recommend.",3,2024-06-07 14:00:00,0
REV00934,Air Purifier Mini,R7447,The smell is a bit odd but goes away after a day.,5,2024-05-23 22:00:00,0
REV01714,Cable Organizer Box,R9045,This is the greatest thing I have ever purchased!!!,5,2024-02-08 15:35:00,1
REV00824,Neck Massager Electric,R1098,"Very solid build quality, happy with my purchase.",4,2024-06-12 19:00:00,0
REV01215,Portable Charger 20000mAh,R9066,Life changing product! Everyone should own one!!!,5,2024-04-04 05:00:00,1
REV00505,Mechanical Keyboard RGB,R5516,The smell is a bit odd but goes away after a day.,5,2024-03-29 04:00:00,0
REV01989,Bamboo Cutting Board,R8097,"Returned it, color was completely different.",1,2024-06-13 13:00:00,0
REV00348,Stainless Steel Water Bottle,R8502,"Returned it, color was completely different.",4,2024-03-31 21:00:00,0
REV00387,Stainless Steel Water Bottle,R9020,Life changing product! Everyone should own one!!!,5,2024-04-18 06:40:00,1
REV01025,Air Purifier Mini,R5776,"Broke after one month, disappointed.",5,2024-04-17 12:00:00,0
REV00895,Neck Massager Electric,R9043,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-30 14:56:00,1
REV00829,Neck Massager Electric,R5104,"Good value for the price, would buy again.",4,2024-04-11 16:00:00,0
REV01928,Resistance Bands Set,R5605,"My kids love it, perfect size for them.",4,2024-06-24 17:00:00,0
REV00476,Mechanical Keyboard RGB,R7736,"Broke after one month, disappointed.",4,2024-04-18 02:00:00,0
REV01783,Silk Sleep Mask,R1680,Not what I expected based on the photos.,4,2024-06-27 03:00:00,0
REV02022,Bamboo Cutting Board,R1372,Works fine but the instructions are terrible.,5,2024-06-20 19:00:00,0
REV01420,Coffee Grinder Manual,R5355,"Very solid build quality, happy with my purchase.",5,2024-05-12 03:00:00,0
REV00653,Phone Stand Adjustable,R6610,Customer service was helpful when I had an issue.,5,2024-03-03 15:00:00,0
REV00173,LED Desk Lamp Pro,R4074,"Average quality, expected better at this price point.",5,2024-03-20 18:00:00,0
REV01150,Portable Charger 20000mAh,R5018,"Best purchase I've made this year, highly recommend.",5,2024-06-09 19:00:00,0
REV00039,Bluetooth Speaker X1,R8756,"Shipped fast, packaging was good, product works well.",5,2024-05-16 04:00:00,0
REV00714,Phone Stand Adjustable,R6188,"Average quality, expected better at this price point.",4,2024-01-18 13:00:00,0
REV00091,Bluetooth Speaker X1,R9072,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-03-16 21:13:00,1
REV01972,Bamboo Cutting Board,R3062,"Returned it, color was completely different.",5,2024-06-19 18:00:00,0
REV01206,Portable Charger 20000mAh,R9122,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-04 18:20:00,1
REV00876,Neck Massager Electric,R9115,This is the greatest thing I have ever purchased!!!,5,2024-03-30 00:55:00,1
REV01603,Laptop Stand Aluminum,R1535,Not what I expected based on the photos.,4,2024-03-25 10:00:00,0
REV01925,Resistance Bands Set,R5026,The smell is a bit odd but goes away after a day.,5,2024-06-17 09:00:00,0
REV01094,Smart Watch Fitness,R7155,"Best purchase I've made this year, highly recommend.",3,2024-04-30 15:00:00,0
REV01156,Portable Charger 20000mAh,R7747,Not what I expected based on the photos.,5,2024-06-07 16:00:00,0
REV01386,Coffee Grinder Manual,R6230,"Very solid build quality, happy with my purchase.",3,2024-05-20 16:00:00,0
REV01994,Bamboo Cutting Board,R1426,Works fine but the instructions are terrible.,1,2024-03-24 14:00:00,0
REV00500,Mechanical Keyboard RGB,R5519,"It's okay, does the job but nothing special.",4,2024-05-21 18:00:00,0
REV00339,Stainless Steel Water Bottle,R6748,"Broke after one month, disappointed.",2,2024-05-09 19:00:00,0
REV01189,Portable Charger 20000mAh,R9041,"Absolutely incredible, changed my life completely!",5,2024-04-06 21:58:00,1
REV00029,Bluetooth Speaker X1,R8248,Works fine but the instructions are terrible.,2,2024-01-03 21:00:00,0
REV01218,Portable Charger 20000mAh,R9118,"Absolutely incredible, changed my life completely!",5,2024-04-05 15:43:00,1
REV01583,Laptop Stand Aluminum,R3559,"Returned it, color was completely different.",5,2024-01-27 16:00:00,0
REV01854,Resistance Bands Set,R2261,"Great product, works exactly as described.",5,2024-04-28 07:00:00,0
REV00946,Air Purifier Mini,R4437,"Broke after one month, disappointed.",4,2024-01-01 01:00:00,0
REV00170,LED Desk Lamp Pro,R2374,"Good value for the price, would buy again.",5,2024-04-29 22:00:00,0
REV01428,Coffee Grinder Manual,R7767,"Returned it, color was completely different.",5,2024-04-05 13:00:00,0
REV01198,Portable Charger 20000mAh,R9017,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-05 14:55:00,1
REV01254,Foam Roller Set,R5131,Customer service was helpful when I had an issue.,5,2024-01-05 06:00:00,0
REV01422,Coffee Grinder Manual,R5572,"Shipped fast, packaging was good, product works well.",4,2024-05-25 20:00:00,0
REV00913,Neck Massager Electric,R9014,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-03-28 04:00:00,1
REV00492,Mechanical Keyboard RGB,R8507,"My kids love it, perfect size for them.",4,2024-04-24 06:00:00,0
REV00954,Air Purifier Mini,R1253,The smell is a bit odd but goes away after a day.,4,2024-06-01 19:00:00,0
REV01098,Smart Watch Fitness,R4662,"Very solid build quality, happy with my purchase.",5,2024-05-26 14:00:00,0
REV01033,Smart Watch Fitness,R3408,"It's okay, does the job but nothing special.",3,2024-04-17 10:00:00,0
REV00588,Wireless Mouse Slim,R3136,The smell is a bit odd but goes away after a day.,3,2024-05-02 10:00:00,0
REV00751,USB-C Hub 7-Port,R2149,"Shipped fast, packaging was good, product works well.",4,2024-02-14 17:00:00,0
REV00658,Phone Stand Adjustable,R7261,"Best purchase I've made this year, highly recommend.",5,2024-01-09 02:00:00,0
REV00235,Yoga Mat Ultra,R4784,"Average quality, expected better at this price point.",5,2024-05-11 00:00:00,0
REV00733,USB-C Hub 7-Port,R2998,The smell is a bit odd but goes away after a day.,5,2024-06-22 05:00:00,0
REV02024,Bamboo Cutting Board,R8309,"It's okay, does the job but nothing special.",3,2024-04-11 21:00:00,0
REV01659,Cable Organizer Box,R4972,"Returned it, color was completely different.",5,2024-02-14 08:00:00,0
REV01157,Portable Charger 20000mAh,R4650,"Very solid build quality, happy with my purchase.",5,2024-06-15 00:00:00,0
REV01495,Ring Light 10-inch,R8874,The smell is a bit odd but goes away after a day.,5,2024-01-08 10:00:00,0
REV01448,Ring Light 10-inch,R2254,Customer service was helpful when I had an issue.,5,2024-02-08 10:00:00,0
REV01654,Cable Organizer Box,R2038,"Good value for the price, would buy again.",4,2024-06-08 00:00:00,0
REV00935,Air Purifier Mini,R2436,"Average quality, expected better at this price point.",4,2024-04-01 07:00:00,0
REV01210,Portable Charger 20000mAh,R9035,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-04 11:11:00,1
REV01066,Smart Watch Fitness,R8457,"Great product, works exactly as described.",4,2024-03-16 05:00:00,0
REV00109,LED Desk Lamp Pro,R3721,"Shipped fast, packaging was good, product works well.",5,2024-04-15 00:00:00,0
REV01569,Laptop Stand Aluminum,R2359,"Average quality, expected better at this price point.",4,2024-03-27 12:00:00,0
REV00569,Wireless Mouse Slim,R8415,"Used it for two weeks now, still holding up.",2,2024-05-30 07:00:00,0
REV01168,Portable Charger 20000mAh,R7118,"Best purchase I've made this year, highly recommend.",5,2024-04-21 20:00:00,0
REV01175,Portable Charger 20000mAh,R3930,Works fine but the instructions are terrible.,5,2024-05-29 01:00:00,0
REV00891,Neck Massager Electric,R9005,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-29 11:20:00,1
REV00948,Air Purifier Mini,R7461,"Very solid build quality, happy with my purchase.",5,2024-05-19 12:00:00,0
REV01049,Smart Watch Fitness,R1374,"Shipped fast, packaging was good, product works well.",2,2024-05-30 09:00:00,0
REV01518,Ring Light 10-inch,R8326,"Returned it, color was completely different.",4,2024-01-29 05:00:00,0
REV01394,Coffee Grinder Manual,R2260,"Great product, works exactly as described.",4,2024-06-09 01:00:00,0
REV01470,Ring Light 10-inch,R5775,"Average quality, expected better at this price point.",1,2024-06-26 22:00:00,0
REV00885,Neck Massager Electric,R9118,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-29 10:06:00,1
REV01702,Cable Organizer Box,R9170,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-02-07 00:07:00,1
REV00851,Neck Massager Electric,R3620,"Broke after one month, disappointed.",5,2024-03-23 07:00:00,0
REV00735,USB-C Hub 7-Port,R6158,"Used it for two weeks now, still holding up.",5,2024-04-19 14:00:00,0
REV00718,USB-C Hub 7-Port,R8933,Customer service was helpful when I had an issue.,1,2024-06-26 13:00:00,0
REV00455,Mechanical Keyboard RGB,R6176,"My kids love it, perfect size for them.",4,2024-01-29 15:00:00,0
REV00265,Yoga Mat Ultra,R9191,This is the greatest thing I have ever purchased!!!,5,2024-04-16 15:14:00,1
REV00076,Bluetooth Speaker X1,R9144,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-18 09:14:00,1
REV02015,Bamboo Cutting Board,R2929,"Good value for the price, would buy again.",5,2024-02-07 00:00:00,0
REV00445,Mechanical Keyboard RGB,R5112,"Broke after one month, disappointed.",2,2024-03-30 00:00:00,0
REV00396,Stainless Steel Water Bottle,R9197,"Absolutely incredible, changed my life completely!",5,2024-04-16 10:17:00,1
REV00177,LED Desk Lamp Pro,R4035,Customer service was helpful when I had an issue.,4,2024-01-11 11:00:00,0
REV01043,Smart Watch Fitness,R4517,"My kids love it, perfect size for them.",4,2024-01-23 04:00:00,0
REV01767,Silk Sleep Mask,R4858,The smell is a bit odd but goes away after a day.,3,2024-02-21 12:00:00,0
REV01425,Coffee Grinder Manual,R4289,"Returned it, color was completely different.",3,2024-01-27 05:00:00,0
REV01537,Laptop Stand Aluminum,R6464,"Shipped fast, packaging was good, product works well.",5,2024-03-30 01:00:00,0
REV01403,Coffee Grinder Manual,R4007,"Best purchase I've made this year, highly recommend.",3,2024-04-25 09:00:00,0
REV00596,Wireless Mouse Slim,R5962,"Shipped fast, packaging was good, product works well.",4,2024-02-04 15:00:00,0
REV00062,Bluetooth Speaker X1,R9042,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-18 06:45:00,1
REV01297,Foam Roller Set,R3782,"Returned it, color was completely different.",3,2024-05-24 15:00:00,0
REV00873,Neck Massager Electric,R9027,"Absolutely incredible, changed my life completely!",5,2024-03-28 14:52:00,1
REV02011,Bamboo Cutting Board,R3180,"Best purchase I've made this year, highly recommend.",5,2024-02-22 06:00:00,0
REV01914,Resistance Bands Set,R5073,"Very solid build quality, happy with my purchase.",3,2024-04-26 03:00:00,0
REV00279,Yoga Mat Ultra,R9113,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-15 21:34:00,1
REV00037,Bluetooth Speaker X1,R5647,"Great product, works exactly as described.",3,2024-03-19 07:00:00,0
REV01542,Laptop Stand Aluminum,R1293,"My kids love it, perfect size for them.",4,2024-04-26 23:00:00,0
REV00663,Phone Stand Adjustable,R5336,"Broke after one month, disappointed.",1,2024-05-16 17:00:00,0
REV01840,Resistance Bands Set,R3957,"Great product, works exactly as described.",5,2024-06-03 16:00:00,0
REV01468,Ring Light 10-inch,R7146,"Used it for two weeks now, still holding up.",4,2024-05-17 06:00:00,0
REV00978,Air Purifier Mini,R7833,"Best purchase I've made this year, highly recommend.",4,2024-04-21 06:00:00,0
REV01821,Silk Sleep Mask,R8972,Customer service was helpful when I had an issue.,4,2024-02-11 22:00:00,0
REV00739,USB-C Hub 7-Port,R7520,"Returned it, color was completely different.",5,2024-02-22 08:00:00,0
REV00192,LED Desk Lamp Pro,R2993,"Used it for two weeks now, still holding up.",4,2024-01-24 09:00:00,0
REV00920,Neck Massager Electric,R9151,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-29 19:25:00,1
REV00457,Mechanical Keyboard RGB,R5674,"My kids love it, perfect size for them.",4,2024-04-19 00:00:00,0
REV00676,Phone Stand Adjustable,R8570,Not what I expected based on the photos.,3,2024-06-26 18:00:00,0
REV00761,USB-C Hub 7-Port,R4482,Not what I expected based on the photos.,4,2024-01-11 23:00:00,0
REV01841,Resistance Bands Set,R4028,Works fine but the instructions are terrible.,5,2024-04-11 04:00:00,0
REV01629,Laptop Stand Aluminum,R4565,"Broke after one month, disappointed.",4,2024-03-22 22:00:00,0
REV00729,USB-C Hub 7-Port,R2694,"It's okay, does the job but nothing special.",4,2024-03-30 09:00:00,0
REV01400,Coffee Grinder Manual,R2528,Not what I expected based on the photos.,3,2024-05-18 22:00:00,0
REV00413,Stainless Steel Water Bottle,R9063,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-04-16 23:33:00,1
REV01099,Smart Watch Fitness,R1145,Not what I expected based on the photos.,5,2024-03-21 03:00:00,0
REV00826,Neck Massager Electric,R2415,"It's okay, does the job but nothing special.",4,2024-05-25 13:00:00,0
REV01895,Resistance Bands Set,R4601,Works fine but the instructions are terrible.,4,2024-05-01 11:00:00,0
REV00617,Phone Stand Adjustable,R5357,Works fine but the instructions are terrible.,4,2024-04-28 21:00:00,0
REV00115,LED Desk Lamp Pro,R7335,"Best purchase I've made this year, highly recommend.",2,2024-03-25 08:00:00,0
REV00418,Mechanical Keyboard RGB,R5570,"Very solid build quality, happy with my purchase.",4,2024-06-14 10:00:00,0
REV01946,Bamboo Cutting Board,R6116,"Broke after one month, disappointed.",5,2024-03-17 18:00:00,0
REV00970,Air Purifier Mini,R5535,"Returned it, color was completely different.",4,2024-05-18 13:00:00,0
